"","ID","Item"
"54879",2455,"Blogs"
"54880",2455,"Online courses"
"54881",2455,"Personal Projects"
"54882",2455,"Stack Overflow Q&A"
"54883",2455,"YouTube Videos"
"54884",2455,"Coursera"
"54885",2455,"Recommendation Engines"
"54886",2455,"Supervised Machine Learning (Tabular Data)"
"54887",2455,"Time Series"
"54888",2455,"Bayesian Techniques"
"54889",2455,"Logistic Regression"
"54890",2456,"Machine Learning Engineer"
"54891",2456,"Python"
"54892",2456,"Arxiv"
"54893",2456,"Blogs"
"54894",2456,"Kaggle"
"54895",2456,"Non-Kaggle online communities"
"54896",2456,"Computer Vision"
"54897",2456,"Supervised Machine Learning (Tabular Data)"
"54898",2456,"Decision Trees - Gradient Boosted Machines"
"54899",2456,"Decision Trees - Random Forests"
"54900",2456,"Ensemble Methods"
"54901",2456,"Neural Networks - CNNs"
"54902",2456,"CNNs"
"54903",2456,"Decision Trees"
"54904",2456,"Gradient Boosted Machines"
"54905",2456,"Neural Networks"
"54906",2456,"Random Forests"
"54907",2456,"Amazon Machine Learning"
"54908",2456,"C/C++"
"54909",2456,"Microsoft Excel Data Mining"
"54910",2456,"Python"
"54911",2456,"A/B Testing"
"54912",2456,"CNNs"
"54913",2456,"Cross-Validation"
"54914",2456,"Data Visualization"
"54915",2456,"Ensemble Methods"
"54916",2456,"Logistic Regression"
"54917",2456,"Neural Networks"
"54918",2456,"Random Forests"
"54919",2456,"Segmentation"
"54920",2457,"Python"
"54921",2457,"Blogs"
"54922",2457,"College/University"
"54923",2457,"Company internal community"
"54924",2457,"Friends network"
"54925",2457,"Kaggle"
"54926",2457,"Online courses"
"54927",2457,"Personal Projects"
"54928",2457,"Stack Overflow Q&A"
"54929",2457,"Tutoring/mentoring"
"54930",2457,"YouTube Videos"
"54931",2457,"Coursera"
"54932",2457,"DataCamp"
"54933",2457,"Outlier detection (e.g. Fraud detection)"
"54934",2457,"Recommendation Engines"
"54935",2457,"Supervised Machine Learning (Tabular Data)"
"54936",2457,"Bayesian Techniques"
"54937",2457,"Decision Trees - Gradient Boosted Machines"
"54938",2457,"Decision Trees - Random Forests"
"54939",2457,"Ensemble Methods"
"54940",2457,"Gradient Boosting"
"54941",2457,"Logistic Regression"
"54942",2458,"Software Developer/Software Engineer"
"54943",2458,"Python"
"54944",2458,"Official documentation"
"54945",2458,"Personal Projects"
"54946",2458,"Tutoring/mentoring"
"54947",2458,"YouTube Videos"
"54948",2458,"Adversarial Learning"
"54949",2458,"Reinforcement learning"
"54950",2458,"Time Series"
"54951",2458,"Hidden Markov Models HMMs"
"54952",2458,"Neural Networks - CNNs"
"54953",2458,"Neural Networks - GANs"
"54954",2458,"Neural Networks - RNNs"
"54955",2458,"CNNs"
"54956",2458,"GANs"
"54957",2458,"HMMs"
"54958",2458,"Neural Networks"
"54959",2458,"RNNs"
"54960",2458,"C/C++"
"54961",2458,"IBM Watson / Waton Analytics"
"54962",2458,"Jupyter notebooks"
"54963",2458,"Python"
"54964",2458,"SQL"
"54965",2458,"TensorFlow"
"54966",2458,"CNNs"
"54967",2458,"GANs"
"54968",2458,"HMMs"
"54969",2458,"kNN and Other Clustering"
"54970",2458,"Neural Networks"
"54971",2458,"PCA and Dimensionality Reduction"
"54972",2458,"RNNs"
"54973",2458,"Simulation"
"54974",2458,"Time Series Analysis"
"54975",2459,"Other"
"54976",2460,"Data Scientist"
"54977",2460,"Supervised Machine Learning (Tabular Data)"
"54978",2460,"Time Series"
"54979",2460,"Unsupervised Learning"
"54980",2460,"Decision Trees - Gradient Boosted Machines"
"54981",2460,"Decision Trees - Random Forests"
"54982",2460,"Ensemble Methods"
"54983",2460,"Logistic Regression"
"54984",2460,"Amazon Web services"
"54985",2460,"Java"
"54986",2460,"Jupyter notebooks"
"54987",2460,"NoSQL"
"54988",2460,"Python"
"54989",2460,"R"
"54990",2460,"Spark / MLlib"
"54991",2460,"SQL"
"54992",2460,"TensorFlow"
"54993",2460,"Unix shell / awk"
"54994",2460,"Other"
"54995",2461,"Business Analyst"
"54996",2461,"R"
"54997",2461,"College/University"
"54998",2461,"Company internal community"
"54999",2461,"Kaggle"
"55000",2461,"Online courses"
"55001",2461,"Personal Projects"
"55002",2461,"Stack Overflow Q&A"
"55003",2461,"Textbook"
"55004",2461,"Tutoring/mentoring"
"55005",2461,"YouTube Videos"
"55006",2461,"Supervised Machine Learning (Tabular Data)"
"55007",2461,"Survival Analysis"
"55008",2461,"Time Series"
"55009",2461,"Unsupervised Learning"
"55010",2461,"Logistic Regression"
"55011",2461,"Other"
"55012",2461,"Text Analytics"
"55013",2461,"Time Series Analysis"
"55014",2462,"Other"
"55015",2462,"Python"
"55016",2462,"Blogs"
"55017",2462,"Online courses"
"55018",2462,"Personal Projects"
"55019",2462,"Stack Overflow Q&A"
"55020",2462,"Textbook"
"55021",2462,"Recommendation Engines"
"55022",2462,"Supervised Machine Learning (Tabular Data)"
"55023",2462,"Time Series"
"55024",2462,"Decision Trees - Gradient Boosted Machines"
"55025",2462,"Decision Trees - Random Forests"
"55026",2462,"Gradient Boosting"
"55027",2462,"Logistic Regression"
"55028",2462,"Neural Networks - CNNs"
"55029",2462,"Neural Networks - GANs"
"55030",2462,"Neural Networks - RNNs"
"55031",2462,"Support Vector Machines (SVMs)"
"55032",2462,"Decision Trees"
"55033",2462,"Neural Networks"
"55034",2462,"Random Forests"
"55035",2462,"Regression/Logistic Regression"
"55036",2462,"SVMs"
"55037",2462,"Julia"
"55038",2462,"Python"
"55039",2462,"R"
"55040",2462,"SQL"
"55041",2462,"Tableau"
"55042",2462,"A/B Testing"
"55043",2462,"Cross-Validation"
"55044",2462,"Data Visualization"
"55045",2462,"Decision Trees"
"55046",2462,"Gradient Boosted Machines"
"55047",2462,"Logistic Regression"
"55048",2462,"Neural Networks"
"55049",2462,"Random Forests"
"55050",2462,"Recommender Systems"
"55051",2463,"R"
"55052",2463,"Blogs"
"55053",2463,"Kaggle"
"55054",2463,"Textbook"
"55055",2463,"Trade book"
"55056",2463,"YouTube Videos"
"55057",2463,"Unsupervised Learning"
"55058",2463,"Decision Trees - Random Forests"
"55059",2463,"Ensemble Methods"
"55060",2463,"Logistic Regression"
"55061",2464,"Data Scientist"
"55062",2464,"Python"
"55063",2464,"Arxiv"
"55064",2464,"Blogs"
"55065",2464,"Conferences"
"55066",2464,"Friends network"
"55067",2464,"Kaggle"
"55068",2464,"Newsletters"
"55069",2464,"Official documentation"
"55070",2464,"Online courses"
"55071",2464,"Podcasts"
"55072",2464,"Stack Overflow Q&A"
"55073",2464,"Textbook"
"55074",2464,"Tutoring/mentoring"
"55075",2464,"YouTube Videos"
"55076",2464,"Computer Vision"
"55077",2464,"Natural Language Processing"
"55078",2464,"Recommendation Engines"
"55079",2464,"Supervised Machine Learning (Tabular Data)"
"55080",2464,"Survival Analysis"
"55081",2464,"Unsupervised Learning"
"55082",2464,"Bayesian Techniques"
"55083",2464,"Decision Trees - Gradient Boosted Machines"
"55084",2464,"Decision Trees - Random Forests"
"55085",2464,"Ensemble Methods"
"55086",2464,"Gradient Boosting"
"55087",2464,"Logistic Regression"
"55088",2464,"Neural Networks - CNNs"
"55089",2464,"Support Vector Machines (SVMs)"
"55090",2464,"Decision Trees"
"55091",2464,"Gradient Boosted Machines"
"55092",2464,"Random Forests"
"55093",2464,"Regression/Logistic Regression"
"55094",2464,"Amazon Web services"
"55095",2464,"Hadoop/Hive/Pig"
"55096",2464,"Jupyter notebooks"
"55097",2464,"Python"
"55098",2464,"R"
"55099",2464,"Spark / MLlib"
"55100",2464,"TensorFlow"
"55101",2464,"Unix shell / awk"
"55102",2464,"A/B Testing"
"55103",2464,"Cross-Validation"
"55104",2464,"Data Visualization"
"55105",2464,"Decision Trees"
"55106",2464,"Ensemble Methods"
"55107",2464,"Gradient Boosted Machines"
"55108",2464,"Logistic Regression"
"55109",2464,"PCA and Dimensionality Reduction"
"55110",2464,"Random Forests"
"55111",2464,"Segmentation"
"55112",2465,"Data Analyst"
"55113",2465,"Personal Projects"
"55114",2465,"Outlier detection (e.g. Fraud detection)"
"55115",2465,"Time Series"
"55116",2465,"Logistic Regression"
"55117",2465,"Other"
"55118",2465,"Microsoft Excel Data Mining"
"55119",2465,"QlikView"
"55120",2465,"SQL"
"55121",2465,"Data Visualization"
"55122",2466,"Software Developer/Software Engineer"
"55123",2466,"Python"
"55124",2466,"Blogs"
"55125",2466,"Official documentation"
"55126",2466,"Personal Projects"
"55127",2466,"Podcasts"
"55128",2466,"Stack Overflow Q&A"
"55129",2466,"Natural Language Processing"
"55130",2466,"Recommendation Engines"
"55131",2466,"Other (please specify; separate by semi-colon)"
"55132",2466,"Bayesian Techniques"
"55133",2466,"Decision Trees - Gradient Boosted Machines"
"55134",2466,"Gradient Boosting"
"55135",2466,"Logistic Regression"
"55136",2466,"Markov Logic Networks"
"55137",2466,"Neural Networks - CNNs"
"55138",2466,"Amazon Web services"
"55139",2466,"Hadoop/Hive/Pig"
"55140",2466,"IBM Cognos"
"55141",2466,"Java"
"55142",2466,"NoSQL"
"55143",2466,"Perl"
"55144",2466,"Python"
"55145",2466,"Spark / MLlib"
"55146",2466,"SQL"
"55147",2466,"Unix shell / awk"
"55148",2466,"A/B Testing"
"55149",2466,"Data Visualization"
"55150",2466,"Text Analytics"
"55151",2468,"Python"
"55152",2468,"Arxiv"
"55153",2468,"Blogs"
"55154",2468,"Kaggle"
"55155",2468,"Non-Kaggle online communities"
"55156",2468,"Personal Projects"
"55157",2468,"Stack Overflow Q&A"
"55158",2468,"Trade book"
"55159",2468,"YouTube Videos"
"55160",2468,"Supervised Machine Learning (Tabular Data)"
"55161",2468,"Survival Analysis"
"55162",2468,"Time Series"
"55163",2468,"Unsupervised Learning"
"55164",2468,"Bayesian Techniques"
"55165",2468,"Decision Trees - Gradient Boosted Machines"
"55166",2468,"Decision Trees - Random Forests"
"55167",2468,"Logistic Regression"
"55168",2468,"Neural Networks - CNNs"
"55169",2468,"Support Vector Machines (SVMs)"
"55170",2469,"Data Scientist"
"55171",2469,"Python"
"55172",2469,"Blogs"
"55173",2469,"College/University"
"55174",2469,"Company internal community"
"55175",2469,"Conferences"
"55176",2469,"Kaggle"
"55177",2469,"Official documentation"
"55178",2469,"Personal Projects"
"55179",2469,"Podcasts"
"55180",2469,"Stack Overflow Q&A"
"55181",2469,"Textbook"
"55182",2469,"Natural Language Processing"
"55183",2469,"Recommendation Engines"
"55184",2469,"Supervised Machine Learning (Tabular Data)"
"55185",2469,"Time Series"
"55186",2469,"Unsupervised Learning"
"55187",2469,"Decision Trees - Gradient Boosted Machines"
"55188",2469,"Decision Trees - Random Forests"
"55189",2469,"Ensemble Methods"
"55190",2469,"Gradient Boosting"
"55191",2469,"Logistic Regression"
"55192",2469,"Support Vector Machines (SVMs)"
"55193",2469,"Decision Trees"
"55194",2469,"Ensemble Methods"
"55195",2469,"Gradient Boosted Machines"
"55196",2469,"Random Forests"
"55197",2469,"Regression/Logistic Regression"
"55198",2469,"Hadoop/Hive/Pig"
"55199",2469,"Jupyter notebooks"
"55200",2469,"Python"
"55201",2469,"R"
"55202",2469,"SAS Base"
"55203",2469,"SQL"
"55204",2469,"Tableau"
"55205",2469,"Collaborative Filtering"
"55206",2469,"Cross-Validation"
"55207",2469,"Data Visualization"
"55208",2469,"Decision Trees"
"55209",2469,"Ensemble Methods"
"55210",2469,"Gradient Boosted Machines"
"55211",2469,"kNN and Other Clustering"
"55212",2469,"Logistic Regression"
"55213",2469,"Natural Language Processing"
"55214",2469,"PCA and Dimensionality Reduction"
"55215",2469,"Recommender Systems"
"55216",2469,"SVMs"
"55217",2469,"Text Analytics"
"55218",2469,"Time Series Analysis"
"55219",2470,"Machine Learning Engineer"
"55220",2470,"Julia"
"55221",2470,"Arxiv"
"55222",2470,"Blogs"
"55223",2470,"Conferences"
"55224",2470,"Friends network"
"55225",2470,"Kaggle"
"55226",2470,"Newsletters"
"55227",2470,"Non-Kaggle online communities"
"55228",2470,"Online courses"
"55229",2470,"Personal Projects"
"55230",2470,"Stack Overflow Q&A"
"55231",2470,"Textbook"
"55232",2470,"YouTube Videos"
"55233",2470,"Outlier detection (e.g. Fraud detection)"
"55234",2470,"Time Series"
"55235",2470,"Decision Trees - Gradient Boosted Machines"
"55236",2470,"Decision Trees - Random Forests"
"55237",2470,"Ensemble Methods"
"55238",2470,"Evolutionary Approaches"
"55239",2470,"Gradient Boosting"
"55240",2470,"Logistic Regression"
"55241",2470,"Neural Networks - CNNs"
"55242",2470,"Neural Networks - RNNs"
"55243",2470,"Support Vector Machines (SVMs)"
"55244",2470,"Decision Trees"
"55245",2470,"Ensemble Methods"
"55246",2470,"Evolutionary Approaches"
"55247",2470,"Neural Networks"
"55248",2470,"Random Forests"
"55249",2470,"Regression/Logistic Regression"
"55250",2470,"RNNs"
"55251",2470,"SVMs"
"55252",2470,"Amazon Web services"
"55253",2470,"Julia"
"55254",2470,"Jupyter notebooks"
"55255",2470,"MATLAB/Octave"
"55256",2470,"Microsoft Azure Machine Learning"
"55257",2470,"Python"
"55258",2470,"R"
"55259",2470,"SQL"
"55260",2470,"TensorFlow"
"55261",2470,"Unix shell / awk"
"55262",2470,"CNNs"
"55263",2470,"Cross-Validation"
"55264",2470,"Data Visualization"
"55265",2470,"Decision Trees"
"55266",2470,"Ensemble Methods"
"55267",2470,"Evolutionary Approaches"
"55268",2470,"kNN and Other Clustering"
"55269",2470,"Logistic Regression"
"55270",2470,"Naive Bayes"
"55271",2470,"Neural Networks"
"55272",2470,"PCA and Dimensionality Reduction"
"55273",2470,"Random Forests"
"55274",2470,"SVMs"
"55275",2470,"Time Series Analysis"
"55276",2470,"Other"
"55277",2471,"Machine Learning Engineer"
"55278",2471,"Python"
"55279",2471,"Arxiv"
"55280",2471,"Online courses"
"55281",2471,"Textbook"
"55282",2471,"YouTube Videos"
"55283",2471,"Computer Vision"
"55284",2471,"Natural Language Processing"
"55285",2471,"Speech Recognition"
"55286",2471,"Supervised Machine Learning (Tabular Data)"
"55287",2471,"Decision Trees - Gradient Boosted Machines"
"55288",2471,"Decision Trees - Random Forests"
"55289",2471,"Hidden Markov Models HMMs"
"55290",2471,"Neural Networks - CNNs"
"55291",2471,"Support Vector Machines (SVMs)"
"55292",2471,"Gradient Boosted Machines"
"55293",2471,"Random Forests"
"55294",2471,"Google Cloud Compute"
"55295",2471,"Jupyter notebooks"
"55296",2471,"NoSQL"
"55297",2471,"Python"
"55298",2471,"SQL"
"55299",2471,"TensorFlow"
"55300",2471,"Unix shell / awk"
"55301",2471,"A/B Testing"
"55302",2471,"Cross-Validation"
"55303",2471,"Data Visualization"
"55304",2471,"Ensemble Methods"
"55305",2471,"Gradient Boosted Machines"
"55306",2471,"Natural Language Processing"
"55307",2471,"Random Forests"
"55308",2472,"Other"
"55309",2472,"SQL"
"55310",2472,"College/University"
"55311",2472,"Kaggle"
"55312",2472,"Online courses"
"55313",2472,"Personal Projects"
"55314",2472,"Stack Overflow Q&A"
"55315",2472,"Textbook"
"55316",2472,"YouTube Videos"
"55317",2472,"DataCamp"
"55318",2472,"Supervised Machine Learning (Tabular Data)"
"55319",2472,"Decision Trees - Random Forests"
"55320",2472,"Logistic Regression"
"55321",2473,"Software Developer/Software Engineer"
"55322",2473,"Python"
"55323",2473,"Kaggle"
"55324",2473,"Personal Projects"
"55325",2473,"Supervised Machine Learning (Tabular Data)"
"55326",2473,"Neural Networks - CNNs"
"55327",2474,"Software Developer/Software Engineer"
"55328",2474,"Python"
"55329",2474,"Blogs"
"55330",2474,"Podcasts"
"55331",2474,"YouTube Videos"
"55332",2474,"Unsupervised Learning"
"55333",2474,"Decision Trees - Gradient Boosted Machines"
"55334",2475,"Matlab"
"55335",2475,"College/University"
"55336",2475,"Personal Projects"
"55337",2475,"Stack Overflow Q&A"
"55338",2475,"Textbook"
"55339",2475,"Computer Vision"
"55340",2475,"Natural Language Processing"
"55341",2475,"Supervised Machine Learning (Tabular Data)"
"55342",2475,"Unsupervised Learning"
"55343",2476,"Software Developer/Software Engineer"
"55344",2477,"Data Analyst"
"55345",2477,"Supervised Machine Learning (Tabular Data)"
"55346",2477,"Logistic Regression"
"55347",2478,"Other"
"55348",2478,"Natural Language Processing"
"55349",2478,"Time Series"
"55350",2478,"Logistic Regression"
"55351",2478,"Regression/Logistic Regression"
"55352",2478,"Microsoft Excel Data Mining"
"55353",2478,"R"
"55354",2478,"SQL"
"55355",2478,"Tableau"
"55356",2478,"Data Visualization"
"55357",2478,"Logistic Regression"
"55358",2478,"Prescriptive Modeling"
"55359",2479,"Python"
"55360",2479,"Blogs"
"55361",2479,"College/University"
"55362",2479,"Conferences"
"55363",2479,"Friends network"
"55364",2479,"Kaggle"
"55365",2479,"Newsletters"
"55366",2479,"Non-Kaggle online communities"
"55367",2479,"Official documentation"
"55368",2479,"Online courses"
"55369",2479,"Personal Projects"
"55370",2479,"Podcasts"
"55371",2479,"Stack Overflow Q&A"
"55372",2479,"Textbook"
"55373",2479,"Tutoring/mentoring"
"55374",2479,"YouTube Videos"
"55375",2479,"Coursera"
"55376",2479,"Udacity"
"55377",2479,"Natural Language Processing"
"55378",2479,"Reinforcement learning"
"55379",2479,"Decision Trees - Gradient Boosted Machines"
"55380",2479,"Decision Trees - Random Forests"
"55381",2479,"Logistic Regression"
"55382",2479,"Neural Networks - CNNs"
"55383",2479,"Support Vector Machines (SVMs)"
"55384",2480,"Software Developer/Software Engineer"
"55385",2480,"Natural Language Processing"
"55386",2480,"Recommendation Engines"
"55387",2480,"Supervised Machine Learning (Tabular Data)"
"55388",2480,"Unsupervised Learning"
"55389",2480,"Decision Trees - Gradient Boosted Machines"
"55390",2480,"Decision Trees - Random Forests"
"55391",2480,"Ensemble Methods"
"55392",2480,"Gradient Boosting"
"55393",2480,"Logistic Regression"
"55394",2480,"Neural Networks - CNNs"
"55395",2480,"Neural Networks - GANs"
"55396",2480,"Neural Networks - RNNs"
"55397",2480,"CNNs"
"55398",2480,"Decision Trees"
"55399",2480,"Neural Networks"
"55400",2480,"Random Forests"
"55401",2480,"RNNs"
"55402",2480,"Amazon Machine Learning"
"55403",2480,"IBM Cognos"
"55404",2480,"Microsoft Excel Data Mining"
"55405",2480,"RapidMiner (free version)"
"55406",2480,"Tableau"
"55407",2480,"TIBCO Spotfire"
"55408",2480,"Association Rules"
"55409",2480,"CNNs"
"55410",2480,"Collaborative Filtering"
"55411",2480,"Cross-Validation"
"55412",2480,"Data Visualization"
"55413",2480,"Decision Trees"
"55414",2480,"GANs"
"55415",2480,"Natural Language Processing"
"55416",2480,"Neural Networks"
"55417",2480,"Prescriptive Modeling"
"55418",2480,"Random Forests"
"55419",2480,"Recommender Systems"
"55420",2480,"RNNs"
"55421",2480,"Segmentation"
"55422",2480,"Text Analytics"
"55423",2481,"Data Scientist"
"55424",2481,"Kaggle"
"55425",2481,"Online courses"
"55426",2481,"Stack Overflow Q&A"
"55427",2481,"Supervised Machine Learning (Tabular Data)"
"55428",2481,"Survival Analysis"
"55429",2481,"Decision Trees - Gradient Boosted Machines"
"55430",2481,"Decision Trees - Random Forests"
"55431",2481,"Ensemble Methods"
"55432",2481,"Gradient Boosting"
"55433",2481,"Decision Trees"
"55434",2481,"Ensemble Methods"
"55435",2481,"Gradient Boosted Machines"
"55436",2481,"Random Forests"
